date,country_code,country_name,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2021-08-13,KH,Cambodia,110133.0,8749906.0,151880.0,6967688.0,235933.0,15372439.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,KH,Cambodia,108073.0,8857979.0,148555.0,7116243.0,249695.0,15622134.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,KH,Cambodia,90398.0,8948377.0,134606.0,7250849.0,217186.0,15839320.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,KH,Cambodia,96172.0,9044549.0,113673.0,7364522.0,218447.0,16057767.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,KH,Cambodia,112696.0,9157245.0,114588.0,7479110.0,226697.0,16284464.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,KH,Cambodia,115524.0,9272769.0,98588.0,7577698.0,230505.0,16514969.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,KH,Cambodia,115966.0,9388735.0,84565.0,7662263.0,213894.0,16728863.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,KH,Cambodia,114084.0,9502819.0,75646.0,7737909.0,199550.0,16928413.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,KH,Cambodia,121441.0,9624260.0,64955.0,7802864.0,223492.0,17151905.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,KH,Cambodia,92998.0,9717258.0,72074.0,7874938.0,161972.0,17313877.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,KH,Cambodia,134638.0,9851896.0,92180.0,7967118.0,234826.0,17548703.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,KH,Cambodia,109734.0,9961630.0,85125.0,8052243.0,205229.0,17753932.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,KH,Cambodia,109831.0,10071461.0,78216.0,8130459.0,199201.0,17953133.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,KH,Cambodia,105037.0,10176498.0,73758.0,8204217.0,183305.0,18136438.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,KH,Cambodia,131937.0,10308435.0,71213.0,8275430.0,200894.0,18337332.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,KH,Cambodia,131569.0,10440004.0,67340.0,8342770.0,197878.0,18535210.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,KH,Cambodia,122991.0,10562995.0,49546.0,8392316.0,179216.0,18714426.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,KH,Cambodia,130969.0,10693964.0,65777.0,8458093.0,198208.0,18912634.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,KH,Cambodia,107727.0,10801691.0,67877.0,8525970.0,173289.0,19085923.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,KH,Cambodia,93104.0,10894795.0,68763.0,8594733.0,160418.0,19246341.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,KH,Cambodia,83252.0,10978047.0,71588.0,8666321.0,154922.0,19401263.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,KH,Cambodia,67242.0,11045289.0,60246.0,8726567.0,134821.0,19536084.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,KH,Cambodia,148065.0,11193354.0,150477.0,8877044.0,294617.0,19830701.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,KH,Cambodia,49452.0,11242806.0,52001.0,8929045.0,96286.0,19926987.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,KH,Cambodia,48659.0,11291465.0,72078.0,9001123.0,132412.0,20059399.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,KH,Cambodia,36928.0,11328393.0,78549.0,9079672.0,127663.0,20187062.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,KH,Cambodia,35385.0,11363778.0,84497.0,9164169.0,125349.0,20312411.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,KH,Cambodia,21422.0,11385200.0,89395.0,9253564.0,118509.0,20430920.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,KH,Cambodia,21789.0,11406989.0,96844.0,9350408.0,123577.0,20554497.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,KH,Cambodia,22846.0,11429835.0,93519.0,9443927.0,118058.0,20672555.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,KH,Cambodia,16585.0,11446420.0,75533.0,9519460.0,90912.0,20763467.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,KH,Cambodia,24233.0,11470653.0,114802.0,9634262.0,135161.0,20898628.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,KH,Cambodia,19008.0,11489661.0,128895.0,9763157.0,146587.0,21045215.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,KH,Cambodia,16536.0,11506197.0,127292.0,9890449.0,143682.0,21188897.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,KH,Cambodia,20836.0,11527033.0,113885.0,10004334.0,132948.0,21321845.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,KH,Cambodia,81110.0,11608143.0,110468.0,10114802.0,193461.0,21515306.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,KH,Cambodia,217273.0,11825416.0,102243.0,10217045.0,323539.0,21838845.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,KH,Cambodia,224323.0,12049739.0,87059.0,10304104.0,313676.0,22152521.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,KH,Cambodia,226274.0,12276013.0,108629.0,10412733.0,341978.0,22494499.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,KH,Cambodia,207575.0,12483588.0,115205.0,10527938.0,324161.0,22818660.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,KH,Cambodia,183229.0,12666817.0,96444.0,10624382.0,281153.0,23099813.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,KH,Cambodia,157051.0,12823868.0,82456.0,10706838.0,241800.0,23341613.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,KH,Cambodia,126281.0,12950149.0,67225.0,10774063.0,196792.0,23538405.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,KH,Cambodia,100757.0,13050906.0,62040.0,10836103.0,166675.0,23705080.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,KH,Cambodia,73515.0,13124421.0,48059.0,10884162.0,125490.0,23830570.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,KH,Cambodia,81815.0,13206236.0,55077.0,10939239.0,141635.0,23972205.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,KH,Cambodia,67027.0,13273263.0,45992.0,10985231.0,117863.0,24090068.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,KH,Cambodia,54801.0,13328064.0,40062.0,11025293.0,100475.0,24190543.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,KH,Cambodia,42774.0,13370838.0,35280.0,11060573.0,82078.0,24272621.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,KH,Cambodia,31084.0,13401922.0,24837.0,11085410.0,59887.0,24332508.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,KH,Cambodia,23049.0,13424971.0,19687.0,11105097.0,46316.0,24378824.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,KH,Cambodia,16122.0,13441093.0,14092.0,11119189.0,32358.0,24411182.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,KH,Cambodia,13291.0,13454384.0,12304.0,11131493.0,28719.0,24439901.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,KH,Cambodia,1922.0,13456306.0,4324.0,11135817.0,6742.0,24446643.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,KH,Cambodia,366.0,13456672.0,99.0,11135916.0,584.0,24447227.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,KH,Cambodia,200.0,13456872.0,345.0,11136261.0,844.0,24448071.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,KH,Cambodia,11424.0,13468296.0,46470.0,11182731.0,62602.0,24510673.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,KH,Cambodia,12450.0,13480746.0,142976.0,11325707.0,160624.0,24671297.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,KH,Cambodia,11660.0,13492406.0,172810.0,11498517.0,189734.0,24861031.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,KH,Cambodia,17879.0,13510285.0,225844.0,11724361.0,301495.0,25162526.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,KH,Cambodia,17693.0,13527978.0,217159.0,11941520.0,324159.0,25486685.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,KH,Cambodia,17845.0,13545823.0,189777.0,12131297.0,285711.0,25772396.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,KH,Cambodia,16043.0,13561866.0,167092.0,12298389.0,253194.0,26025590.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,KH,Cambodia,12273.0,13574139.0,134574.0,12432963.0,210346.0,26235936.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,KH,Cambodia,11180.0,13585319.0,108457.0,12541420.0,202889.0,26438825.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,KH,Cambodia,8591.0,13593910.0,75834.0,12617254.0,150770.0,26589595.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,KH,Cambodia,15611.0,13609521.0,97421.0,12714675.0,162197.0,26751792.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,KH,Cambodia,13456.0,13622977.0,82980.0,12797655.0,134462.0,26886254.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,KH,Cambodia,11481.0,13634458.0,58957.0,12856612.0,112097.0,26998351.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,KH,Cambodia,8957.0,13643415.0,45650.0,12902262.0,92595.0,27090946.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-22,KH,Cambodia,8817.0,13652232.0,39214.0,12941476.0,73044.0,27163990.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,KH,Cambodia,5995.0,13658227.0,25792.0,12967268.0,79488.0,27243478.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,KH,Cambodia,5300.0,13663527.0,20998.0,12988266.0,66315.0,27309793.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,KH,Cambodia,9951.0,13673478.0,21215.0,13009481.0,47029.0,27356822.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,KH,Cambodia,8349.0,13681827.0,10086.0,13019567.0,33978.0,27390800.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,KH,Cambodia,6615.0,13688442.0,6574.0,13026141.0,29923.0,27420723.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,KH,Cambodia,8887.0,13697329.0,9764.0,13035905.0,36853.0,27457576.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,KH,Cambodia,4534.0,13701863.0,10513.0,13046418.0,30462.0,27488038.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,KH,Cambodia,4244.0,13706107.0,9770.0,13056188.0,52296.0,27540334.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,KH,Cambodia,3380.0,13709487.0,9646.0,13065834.0,42561.0,27582895.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,KH,Cambodia,37138.0,13746625.0,15239.0,13081073.0,77563.0,27660458.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,KH,Cambodia,55346.0,13801971.0,16206.0,13097279.0,93684.0,27754142.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,KH,Cambodia,50645.0,13852616.0,13732.0,13111011.0,86212.0,27840354.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,KH,Cambodia,46150.0,13898766.0,12225.0,13123236.0,70569.0,27910923.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,KH,Cambodia,31631.0,13930397.0,11426.0,13134662.0,56230.0,27967153.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,KH,Cambodia,33524.0,13963921.0,14515.0,13149177.0,74399.0,28041552.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,KH,Cambodia,24314.0,13988235.0,14436.0,13163613.0,49579.0,28091131.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,KH,Cambodia,11506.0,13999741.0,6556.0,13170169.0,23001.0,28114132.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,KH,Cambodia,17346.0,14017087.0,11763.0,13181932.0,36760.0,28150892.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,KH,Cambodia,15261.0,14032348.0,9500.0,13191432.0,31697.0,28182589.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,KH,Cambodia,13327.0,14045675.0,8377.0,13199809.0,28349.0,28210938.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,KH,Cambodia,6250.0,14051925.0,3039.0,13202848.0,19238.0,28230176.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,KH,Cambodia,0.0,14051925.0,1000.0,13203848.0,1000.0,28231176.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,KH,Cambodia,4033.0,14055958.0,3531.0,13207379.0,10183.0,28241359.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,KH,Cambodia,23091.0,14079049.0,18052.0,13225431.0,85818.0,28327177.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,KH,Cambodia,8286.0,14087335.0,6606.0,13232037.0,39553.0,28366730.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,KH,Cambodia,1060.0,14088395.0,720.0,13232757.0,14178.0,28380908.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,KH,Cambodia,739.0,14089134.0,435.0,13233192.0,10208.0,28391116.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,KH,Cambodia,1050.0,14090184.0,995.0,13234187.0,14461.0,28405577.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,KH,Cambodia,364.0,14090548.0,687.0,13234874.0,8660.0,28414237.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,KH,Cambodia,9486.0,14100034.0,11431.0,13246305.0,35881.0,28450118.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,KH,Cambodia,7869.0,14107903.0,9277.0,13255582.0,32474.0,28482592.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,KH,Cambodia,6571.0,14114474.0,7399.0,13262981.0,27919.0,28510511.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,KH,Cambodia,5533.0,14120007.0,7122.0,13270103.0,25830.0,28536341.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,KH,Cambodia,5914.0,14125921.0,7700.0,13277803.0,28334.0,28564675.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,KH,Cambodia,1935.0,14127856.0,2853.0,13280656.0,16747.0,28581422.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,KH,Cambodia,1533.0,14129389.0,4595.0,13285251.0,15589.0,28597011.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,KH,Cambodia,8253.0,14137642.0,35227.0,13320478.0,60750.0,28657761.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,KH,Cambodia,7964.0,14145606.0,31036.0,13351514.0,58687.0,28716448.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,KH,Cambodia,6917.0,14152523.0,32949.0,13384463.0,58048.0,28774496.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,KH,Cambodia,6646.0,14159169.0,30414.0,13414877.0,69118.0,28843614.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,KH,Cambodia,6129.0,14165298.0,22356.0,13437233.0,65251.0,28908865.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,KH,Cambodia,3045.0,14168343.0,18985.0,13456218.0,57897.0,28966762.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,KH,Cambodia,1731.0,14170074.0,9434.0,13465652.0,34750.0,29001512.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,KH,Cambodia,7188.0,14177262.0,24647.0,13490299.0,92560.0,29094072.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,KH,Cambodia,6381.0,14183643.0,14914.0,13505213.0,96052.0,29190124.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,KH,Cambodia,6000.0,14189643.0,16436.0,13521649.0,94036.0,29284160.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,KH,Cambodia,4831.0,14194474.0,12238.0,13533887.0,81729.0,29365889.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,KH,Cambodia,4266.0,14198740.0,7597.0,13541484.0,60227.0,29426116.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,KH,Cambodia,1422.0,14200162.0,3730.0,13545214.0,46310.0,29472426.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,KH,Cambodia,1160.0,14201322.0,2960.0,13548174.0,29632.0,29502058.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,KH,Cambodia,6220.0,14207542.0,11142.0,13559316.0,72334.0,29574392.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,KH,Cambodia,4656.0,14212198.0,9603.0,13568919.0,56792.0,29631184.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,KH,Cambodia,4215.0,14216413.0,7637.0,13576556.0,47065.0,29678249.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,KH,Cambodia,6928.0,14223341.0,12486.0,13589042.0,92655.0,29770904.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,KH,Cambodia,861.0,14224202.0,1608.0,13590650.0,32158.0,29803062.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,KH,Cambodia,1510.0,14225712.0,1356.0,13592006.0,27257.0,29830319.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,KH,Cambodia,4474.0,14230186.0,7410.0,13599416.0,74732.0,29905051.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,KH,Cambodia,3623.0,14233809.0,6664.0,13606080.0,67032.0,29972083.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,KH,Cambodia,3239.0,14237048.0,6028.0,13612108.0,57736.0,30029819.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,KH,Cambodia,2427.0,14239475.0,4581.0,13616689.0,49919.0,30079738.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,KH,Cambodia,3141.0,14242616.0,5843.0,13622532.0,59467.0,30139205.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,KH,Cambodia,1489.0,14244105.0,1821.0,13624353.0,41491.0,30180696.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,KH,Cambodia,679.0,14244784.0,1203.0,13625556.0,29012.0,30209708.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,KH,Cambodia,4530.0,14249314.0,13194.0,13638750.0,75932.0,30285640.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,KH,Cambodia,3856.0,14253170.0,6570.0,13645320.0,50560.0,30336200.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,KH,Cambodia,3367.0,14256537.0,5499.0,13650819.0,45628.0,30381828.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,KH,Cambodia,3005.0,14259542.0,5154.0,13655973.0,42648.0,30424476.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,KH,Cambodia,2628.0,14262170.0,3545.0,13659518.0,32244.0,30456720.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,KH,Cambodia,419.0,14262589.0,869.0,13660387.0,8601.0,30465321.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,KH,Cambodia,370.0,14262959.0,632.0,13661019.0,7009.0,30472330.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,KH,Cambodia,5419.0,14268378.0,6161.0,13667180.0,61302.0,30533632.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,KH,Cambodia,4127.0,14272505.0,5284.0,13672464.0,75317.0,30608949.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,KH,Cambodia,3255.0,14275760.0,4156.0,13676620.0,61888.0,30670837.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,KH,Cambodia,3854.0,14279614.0,4076.0,13680696.0,59351.0,30730188.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,KH,Cambodia,1248.0,14280862.0,1470.0,13682166.0,34125.0,30764313.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,KH,Cambodia,1155.0,14282017.0,1437.0,13683603.0,38488.0,30802801.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,KH,Cambodia,771.0,14282788.0,1576.0,13685179.0,23896.0,30826697.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,KH,Cambodia,5517.0,14288305.0,5577.0,13690756.0,122858.0,30949555.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,KH,Cambodia,4446.0,14292751.0,5134.0,13695890.0,136138.0,31085693.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,KH,Cambodia,4146.0,14296897.0,4053.0,13699943.0,133151.0,31218844.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,KH,Cambodia,8369.0,14305266.0,7200.0,13707143.0,248903.0,31467747.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,KH,Cambodia,2171.0,14307437.0,2003.0,13709146.0,138868.0,31606615.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,KH,Cambodia,1461.0,14308898.0,2013.0,13711159.0,99650.0,31706265.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,KH,Cambodia,4788.0,14313686.0,4635.0,13715794.0,143641.0,31849906.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,KH,Cambodia,4762.0,14318448.0,4625.0,13720419.0,154602.0,32004508.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,KH,Cambodia,4183.0,14322631.0,3610.0,13724029.0,143302.0,32147810.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,KH,Cambodia,3882.0,14326513.0,4060.0,13728089.0,131636.0,32279446.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,KH,Cambodia,3859.0,14330372.0,3348.0,13731437.0,121712.0,32401158.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,KH,Cambodia,2127.0,14332499.0,2350.0,13733787.0,91507.0,32492665.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,KH,Cambodia,1666.0,14334165.0,1594.0,13735381.0,62526.0,32555191.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,KH,Cambodia,4412.0,14338577.0,3937.0,13739318.0,127791.0,32682982.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,KH,Cambodia,3775.0,14342352.0,4294.0,13743612.0,117730.0,32800712.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,KH,Cambodia,2952.0,14345304.0,4292.0,13747904.0,94384.0,32895096.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,KH,Cambodia,2750.0,14348054.0,3774.0,13751678.0,79450.0,32974546.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,KH,Cambodia,2538.0,14350592.0,4622.0,13756300.0,76206.0,33050752.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,KH,Cambodia,1213.0,14351805.0,1700.0,13758000.0,47089.0,33097841.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,KH,Cambodia,736.0,14352541.0,1069.0,13759069.0,23476.0,33121317.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,KH,Cambodia,1080.0,14353621.0,1561.0,13760630.0,23460.0,33144777.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,KH,Cambodia,1829.0,14355450.0,2708.0,13763338.0,40333.0,33185110.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,KH,Cambodia,1414.0,14356864.0,2588.0,13765926.0,38137.0,33223247.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,KH,Cambodia,1990.0,14358854.0,3982.0,13769908.0,54861.0,33278108.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,KH,Cambodia,1851.0,14360705.0,3133.0,13773041.0,46623.0,33324731.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,KH,Cambodia,1971.0,14362676.0,2977.0,13776018.0,54771.0,33379502.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,KH,Cambodia,2406.0,14365082.0,4171.0,13780189.0,42761.0,33422263.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,KH,Cambodia,1952.0,14367034.0,3719.0,13783908.0,53822.0,33476085.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,KH,Cambodia,2133.0,14369167.0,3454.0,13787362.0,61838.0,33537923.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,KH,Cambodia,4984.0,14374151.0,6998.0,13794360.0,122400.0,33660323.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,KH,Cambodia,1451.0,14375602.0,1793.0,13796153.0,66765.0,33727088.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-13,KH,Cambodia,1281.0,14376883.0,1278.0,13797431.0,49446.0,33776534.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,KH,Cambodia,2873.0,14379756.0,3845.0,13801276.0,102025.0,33878559.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,KH,Cambodia,5372.0,14385128.0,7282.0,13808558.0,163473.0,34042032.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,KH,Cambodia,3114.0,14388242.0,4101.0,13812659.0,74590.0,34116622.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19,KH,Cambodia,4902.0,14393144.0,5488.0,13818147.0,142563.0,34259185.0,,,,,,,,,,,,,,,,,,,,,,,,
