date,country_code,country_name,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index
2021-06-12,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-13,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-14,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-15,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-16,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-17,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-18,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-19,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-20,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-21,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-22,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-23,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-24,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-25,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-26,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-27,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-28,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,71.3
2021-06-29,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-06-30,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-01,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-02,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-03,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-04,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-05,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-06,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-07,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-08,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-09,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-10,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-11,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-12,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-13,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-14,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-15,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-16,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-17,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-18,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-19,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-20,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-21,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-22,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-23,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-24,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-25,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-26,TW,Taiwan,3.0,2.0,2.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,74.07
2021-07-27,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-07-28,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-07-29,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-07-30,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-07-31,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-01,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-02,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-03,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-04,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-05,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-06,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-07,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-08,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-09,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-10,TW,Taiwan,2.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,56.48
2021-08-11,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,62.04
2021-08-12,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-13,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-14,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-15,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-16,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-17,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-18,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-19,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-20,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-21,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-22,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-23,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,2.0,2.0,,0.0,3.0,3.0,62.04
2021-08-24,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,3.0,62.04
2021-08-25,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,3.0,62.04
2021-08-26,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,3.0,62.04
2021-08-27,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,62.04
2021-08-28,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,62.04
2021-08-29,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,,3.0,4.0,62.04
2021-08-30,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,,3.0,4.0,62.04
2021-08-31,TW,Taiwan,2.0,2.0,1.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,,,2.0,3.0,2.0,,,3.0,4.0,62.04
2021-09-01,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-02,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-03,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-04,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-05,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-06,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-07,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-08,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-09,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-10,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-11,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-12,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-13,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-14,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-15,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-16,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-17,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-18,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-19,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-20,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-21,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-22,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-23,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-24,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-25,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-26,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-27,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-28,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-29,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-09-30,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-10-01,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-10-02,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-10-03,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-10-04,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,4.0,4.0,49.07
2021-10-05,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,49.07
2021-10-06,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,49.07
2021-10-07,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,49.07
2021-10-08,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,49.07
2021-10-09,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,49.07
2021-10-10,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,2.0,,0.0,3.0,4.0,49.07
2021-10-11,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-12,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-13,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-14,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-15,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-16,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-17,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-18,TW,Taiwan,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,49.07
2021-10-19,TW,Taiwan,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,52.78
2021-10-20,TW,Taiwan,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,52.78
2021-10-21,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,41.67
2021-10-22,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,41.67
2021-10-23,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,41.67
2021-10-24,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,41.67
2021-10-25,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,4.0,41.67
2021-10-26,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-10-27,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-10-28,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-10-29,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-10-30,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-10-31,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-11-01,TW,Taiwan,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,41.67
2021-11-02,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-03,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-04,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-05,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-06,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-07,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-08,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-09,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
2021-11-10,TW,Taiwan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,0.0,3.0,5.0,27.78
